WorkloadID,WorkloadDescription,SchedulerName,SchedulerType,StaticVariant,NumThreads,ChunkSize,ExecutionTimeMs,BaselineTimeMs,Speedup
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,512,4.3020,22.2630,5.1750
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,1024,4.3078,22.2630,5.1681
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,16,3.7979,22.2630,5.8620
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,32,3.8329,22.2630,5.8083
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,64,3.7938,22.2630,5.8682
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,128,3.7939,22.2630,5.8681
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,256,3.8005,22.2630,5.8580
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,512,3.7998,22.2630,5.8590
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,1024,3.8009,22.2630,5.8573
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,16,3.4127,22.2630,6.5237
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,32,3.4040,22.2630,6.5402
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,64,3.4100,22.2630,6.5288
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,128,3.4067,22.2630,6.5350
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,256,3.4095,22.2630,6.5297
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,512,3.4057,22.2630,6.5370
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,1024,3.4135,22.2630,6.5221
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,16,3.1333,22.2630,7.1053
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,32,3.1441,22.2630,7.0808
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,64,3.1200,22.2630,7.1356
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,128,3.1170,22.2630,7.1425
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,256,3.1225,22.2630,7.1300
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,512,3.1695,22.2630,7.0243
